FID,id,tyyppi,nimi,teksti,kiinnitys,kuvaus_pvm,katselusuunta,x,y,z,datanomistaja,paivitetty_tietopalveluun,geom
liikennemerkkipilotti_liikennemerkit.12341,12341,511,Suojatie,,Lightpole,08.10.2015,348,25497865.859,6673510.107,5.335,Helsinki/MAKA,2018-11-20,POINT (6673510.107 25497865.859)
liikennemerkkipilotti_liikennemerkit.12342,12342,511,Suojatie,,Pole,09.10.2015,268,25497431.699,6672780.129,5.068,Helsinki/MAKA,2018-11-20,POINT (6672780.129 25497431.699)
liikennemerkkipilotti_liikennemerkit.12343,12343,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,22.10.2015,248,25497732.045,6671798.7,20.543,Helsinki/MAKA,2018-11-20,POINT (6671798.7 25497732.045)
liikennemerkkipilotti_liikennemerkit.12344,12344,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,261,25497433.323,6672791.71,5.213,Helsinki/MAKA,2018-11-20,POINT (6672791.71 25497433.323)
liikennemerkkipilotti_liikennemerkit.12345,12345,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,100,25493418.675,6671604.236,4.863,Helsinki/MAKA,2018-11-20,POINT (6671604.236 25493418.675)
liikennemerkkipilotti_liikennemerkit.12346,12346,Unclassified,Luokittelematon,,Pole,09.10.2015,100,25493418.803,6671604.226,5.338,Helsinki/MAKA,2018-11-20,POINT (6671604.226 25493418.803)
liikennemerkkipilotti_liikennemerkit.12347,12347,511,Suojatie,,Trafficlight,08.10.2015,357,25497856.916,6673510.069,5.535,Helsinki/MAKA,2018-11-20,POINT (6673510.069 25497856.916)
liikennemerkkipilotti_liikennemerkit.12348,12348,511,Suojatie,,Pole,09.10.2015,89,25497424.933,6672779.893,5.101,Helsinki/MAKA,2018-11-20,POINT (6672779.893 25497424.933)
liikennemerkkipilotti_liikennemerkit.12349,12349,511,Suojatie,,Trafficlight,08.10.2015,180,25497856.929,6673510.338,5.481,Helsinki/MAKA,2018-11-20,POINT (6673510.338 25497856.929)
liikennemerkkipilotti_liikennemerkit.12350,12350,417,Liikenteen jakaja,,Pole,09.10.2015,89,25497424.866,6672779.95,4.506,Helsinki/MAKA,2018-11-20,POINT (6672779.95 25497424.866)
liikennemerkkipilotti_liikennemerkit.12351,12351,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,190,25493377.42,6671612.114,5.255,Helsinki/MAKA,2018-11-20,POINT (6671612.114 25493377.42)
liikennemerkkipilotti_liikennemerkit.13102,13102,412,N/A,,Portal front,20.10.2015,55,25496065.865,6674383.151,11.503,Helsinki/MAKA,2018-11-20,POINT (6674383.151 25496065.865)
liikennemerkkipilotti_liikennemerkit.13103,13103,371,Pysäyttäminen kielletty,,Pole,06.10.2015,4,25497192.218,6672838.139,5.784,Helsinki/MAKA,2018-11-20,POINT (6672838.139 25497192.218)
liikennemerkkipilotti_liikennemerkit.13104,13104,834,N/A,,Portal front,20.10.2015,55,25496069.24,6674378.274,11.107,Helsinki/MAKA,2018-11-20,POINT (6674378.274 25496069.24)
liikennemerkkipilotti_liikennemerkit.13105,13105,511,Suojatie,,Pole,09.10.2015,81,25493522.459,6671871.046,7.099,Helsinki/MAKA,2018-11-20,POINT (6671871.046 25493522.459)
liikennemerkkipilotti_liikennemerkit.13106,13106,343,N/A,,Pole,23.10.2015,235,25496474.242,6672962.777,11.864,Helsinki/MAKA,2018-11-20,POINT (6672962.777 25496474.242)
liikennemerkkipilotti_liikennemerkit.13107,13107,423,Yhdistetty pyörätie ja jalkakäytävä,,Pole,09.10.2015,180,25493522.415,6671871.175,6.497,Helsinki/MAKA,2018-11-20,POINT (6671871.175 25493522.415)
liikennemerkkipilotti_liikennemerkit.13108,13108,342,N/A,"3,8 m",Pole,23.10.2015,235,25496474.257,6672962.769,11.188,Helsinki/MAKA,2018-11-20,POINT (6672962.769 25496474.257)
liikennemerkkipilotti_liikennemerkit.13109,13109,332,N/A,,Wall,06.10.2015,1,25497194.364,6672890.871,8.123,Helsinki/MAKA,2018-11-20,POINT (6672890.871 25497194.364)
liikennemerkkipilotti_liikennemerkit.13110,13110,314,N/A,,Pole,23.10.2015,235,25496474.25,6672962.791,10.512,Helsinki/MAKA,2018-11-20,POINT (6672962.791 25496474.25)
liikennemerkkipilotti_liikennemerkit.13111,13111,372,Pysäköinti kielletty,,Pole,09.10.2015,180,25493520.061,6671870.188,5.852,Helsinki/MAKA,2018-11-20,POINT (6671870.188 25493520.061)
liikennemerkkipilotti_liikennemerkit.13112,13112,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,09.10.2015,0,25493779.788,6670776.714,9.61,Helsinki/MAKA,2018-11-20,POINT (6670776.714 25493779.788)
liikennemerkkipilotti_liikennemerkit.13113,13113,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Other,21.10.2015,226,25496506.04,6672946.349,17.029,Helsinki/MAKA,2018-11-20,POINT (6672946.349 25496506.04)
liikennemerkkipilotti_liikennemerkit.13114,13114,511,Suojatie,,Pole,09.10.2015,255,25493525.89,6671881.798,6.66,Helsinki/MAKA,2018-11-20,POINT (6671881.798 25493525.89)
liikennemerkkipilotti_liikennemerkit.13115,13115,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,06.10.2015,4,25497192.317,6672838.137,4.94,Helsinki/MAKA,2018-11-20,POINT (6672838.137 25497192.317)
liikennemerkkipilotti_liikennemerkit.13116,13116,371,Pysäyttäminen kielletty,,Lightpole,23.10.2015,180,25496489.816,6672964.055,12.986,Helsinki/MAKA,2018-11-20,POINT (6672964.055 25496489.816)
liikennemerkkipilotti_liikennemerkit.13117,13117,152,N/A,,Pole,09.10.2015,77,25493509.94,6671870.437,7.297,Helsinki/MAKA,2018-11-20,POINT (6671870.437 25493509.94)
liikennemerkkipilotti_liikennemerkit.13118,13118,855a,Maksullinen pysäköinti,9-21,Pole,20.10.2015,18,25497524.767,6671862.601,12.489,Helsinki/MAKA,2018-11-20,POINT (6671862.601 25497524.767)
liikennemerkkipilotti_liikennemerkit.13119,13119,Unclassified,Luokittelematon,,Pole,20.10.2015,106,25497524.718,6671862.638,12.009,Helsinki/MAKA,2018-11-20,POINT (6671862.638 25497524.718)
liikennemerkkipilotti_liikennemerkit.13120,13120,Unclassified,Luokittelematon,,Pole,09.10.2015,180,25497278.654,6672771.345,5.564,Helsinki/MAKA,2018-11-20,POINT (6672771.345 25497278.654)
liikennemerkkipilotti_liikennemerkit.13121,13121,511,Suojatie,,Pole,09.10.2015,0,25493782.442,6670933.292,10.229,Helsinki/MAKA,2018-11-20,POINT (6670933.292 25493782.442)
liikennemerkkipilotti_liikennemerkit.13122,13122,371,Pysäyttäminen kielletty,,Lightpole,21.10.2015,242,25496429.301,6672897.879,19.821,Helsinki/MAKA,2018-11-20,POINT (6672897.879 25496429.301)
liikennemerkkipilotti_liikennemerkit.13123,13123,511,Suojatie,,Trafficlight,27.10.2015,273,25498353.354,6672425.451,4.544,Helsinki/MAKA,2018-11-20,POINT (6672425.451 25498353.354)
liikennemerkkipilotti_liikennemerkit.13124,13124,Unclassified,Luokittelematon,,Pole,05.10.2015,12,25497536.184,6671897.777,10.792,Helsinki/MAKA,2018-11-20,POINT (6671897.777 25497536.184)
liikennemerkkipilotti_liikennemerkit.13125,13125,Unclassified,Luokittelematon,,Wall,21.10.2015,329,25496412.863,6672895.326,19.751,Helsinki/MAKA,2018-11-20,POINT (6672895.326 25496412.863)
liikennemerkkipilotti_liikennemerkit.13126,13126,575,N/A,,Wall,22.10.2015,175,25497335.24,6672899.57,8.932,Helsinki/MAKA,2018-11-20,POINT (6672899.57 25497335.24)
liikennemerkkipilotti_liikennemerkit.13127,13127,372,Pysäköinti kielletty,,Pole,21.10.2015,329,25496399.594,6672899.113,19.405,Helsinki/MAKA,2018-11-20,POINT (6672899.113 25496399.594)
liikennemerkkipilotti_liikennemerkit.13128,13128,511,Suojatie,,Pole,09.10.2015,180,25493772.754,6670937.707,10.093,Helsinki/MAKA,2018-11-20,POINT (6670937.707 25493772.754)
liikennemerkkipilotti_liikennemerkit.13129,13129,372,Pysäköinti kielletty,,Pole,09.10.2015,71,25493509.956,6671870.406,6.634,Helsinki/MAKA,2018-11-20,POINT (6671870.406 25493509.956)
liikennemerkkipilotti_liikennemerkit.13130,13130,412,N/A,,Portal front,20.10.2015,55,25496067.532,6674380.689,11.631,Helsinki/MAKA,2018-11-20,POINT (6674380.689 25496067.532)
liikennemerkkipilotti_liikennemerkit.13131,13131,814,N/A,30m,Pole,09.10.2015,82,25493509.933,6671870.438,6.223,Helsinki/MAKA,2018-11-20,POINT (6671870.438 25493509.933)
liikennemerkkipilotti_liikennemerkit.13132,13132,831,N/A,,Portal front,20.10.2015,55,25496069.242,6674378.196,11.291,Helsinki/MAKA,2018-11-20,POINT (6674378.196 25496069.242)
liikennemerkkipilotti_liikennemerkit.13133,13133,371,Pysäyttäminen kielletty,,Other,06.10.2015,271,25497181.033,6672869.818,4.866,Helsinki/MAKA,2018-11-20,POINT (6672869.818 25497181.033)
liikennemerkkipilotti_liikennemerkit.13134,13134,361_10,N/A,,Pole,23.10.2015,235,25496474.3,6672962.755,12.523,Helsinki/MAKA,2018-11-20,POINT (6672962.755 25496474.3)
liikennemerkkipilotti_liikennemerkit.13135,13135,511,Suojatie,,Wall,06.10.2015,1,25497194.35,6672890.893,8.676,Helsinki/MAKA,2018-11-20,POINT (6672890.893 25497194.35)
liikennemerkkipilotti_liikennemerkit.13136,13136,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Wall,06.10.2015,1,25497194.44,6672890.895,7.134,Helsinki/MAKA,2018-11-20,POINT (6672890.895 25497194.44)
liikennemerkkipilotti_liikennemerkit.13137,13137,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,180,25493520.078,6671870.186,5.241,Helsinki/MAKA,2018-11-20,POINT (6671870.186 25493520.078)
liikennemerkkipilotti_liikennemerkit.13138,13138,372,Pysäköinti kielletty,,Pole,22.10.2015,254,25497460.328,6671846.099,13.674,Helsinki/MAKA,2018-11-20,POINT (6671846.099 25497460.328)
liikennemerkkipilotti_liikennemerkit.13139,13139,344,N/A,24 t,Pole,23.10.2015,235,25496463.447,6672954.801,9.871,Helsinki/MAKA,2018-11-20,POINT (6672954.801 25496463.447)
liikennemerkkipilotti_liikennemerkit.13140,13140,511,Suojatie,,Pole,22.10.2015,343,25497478.72,6671847.924,13.122,Helsinki/MAKA,2018-11-20,POINT (6671847.924 25497478.72)
liikennemerkkipilotti_liikennemerkit.13141,13141,677,Pysäköinti,,Lightpole,23.10.2015,283,25496484.721,6672970.49,13.449,Helsinki/MAKA,2018-11-20,POINT (6672970.49 25496484.721)
liikennemerkkipilotti_liikennemerkit.13142,13142,Unclassified,Luokittelematon,,Pole,27.10.2015,324,25498383.556,6672415.291,5.401,Helsinki/MAKA,2018-11-20,POINT (6672415.291 25498383.556)
liikennemerkkipilotti_liikennemerkit.13143,13143,836,N/A,,Pole,06.10.2015,358,25497194.981,6672873.967,6.322,Helsinki/MAKA,2018-11-20,POINT (6672873.967 25497194.981)
liikennemerkkipilotti_liikennemerkit.13144,13144,677,Pysäköinti,,Pole,06.10.2015,358,25497194.863,6672873.903,6.739,Helsinki/MAKA,2018-11-20,POINT (6672873.903 25497194.863)
liikennemerkkipilotti_liikennemerkit.13145,13145,662,N/A,FORUM STOCKMANN KAMPI,Lightpole,23.10.2015,283,25496484.699,6672970.419,12.875,Helsinki/MAKA,2018-11-20,POINT (6672970.419 25496484.699)
liikennemerkkipilotti_liikennemerkit.13146,13146,Unclassified,Luokittelematon,,Pole,27.10.2015,160,25498395.387,6672404.009,4.542,Helsinki/MAKA,2018-11-20,POINT (6672404.009 25498395.387)
liikennemerkkipilotti_liikennemerkit.13147,13147,414,N/A,,Other,23.10.2015,176,25497279.37,6672810.283,10.841,Helsinki/MAKA,2018-11-20,POINT (6672810.283 25497279.37)
liikennemerkkipilotti_liikennemerkit.13148,13148,417,Liikenteen jakaja,,Trafficlight,21.10.2015,232,25496446.571,6672903.466,18.761,Helsinki/MAKA,2018-11-20,POINT (6672903.466 25496446.571)
liikennemerkkipilotti_liikennemerkit.13149,13149,511,Suojatie,,Pole,20.10.2015,18,25497523.298,6671857.618,12.296,Helsinki/MAKA,2018-11-20,POINT (6671857.618 25497523.298)
liikennemerkkipilotti_liikennemerkit.13150,13150,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Wall,09.10.2015,270,25493761.555,6670879.583,10.832,Helsinki/MAKA,2018-11-20,POINT (6670879.583 25493761.555)
liikennemerkkipilotti_liikennemerkit.13151,13151,576,N/A,,Wall,22.10.2015,180,25497348.606,6672791.416,7.221,Helsinki/MAKA,2018-11-20,POINT (6672791.416 25497348.606)
liikennemerkkipilotti_liikennemerkit.13905,13905,372,Pysäköinti kielletty,,Pole,09.10.2015,78,25493724.404,6671219.306,6.274,Helsinki/MAKA,2018-11-20,POINT (6671219.306 25493724.404)
liikennemerkkipilotti_liikennemerkit.13906,13906,424,N/A,,Pole,09.10.2015,117,25497729.624,6672720.567,5.381,Helsinki/MAKA,2018-11-20,POINT (6672720.567 25497729.624)
liikennemerkkipilotti_liikennemerkit.13907,13907,856a,Pysäköintikiekon käyttövelvollisuus,4h 8-20,Pole,09.10.2015,78,25493724.412,6671219.316,5.772,Helsinki/MAKA,2018-11-20,POINT (6671219.316 25493724.412)
liikennemerkkipilotti_liikennemerkit.13908,13908,572,N/A,,Pole,09.10.2015,206,25497720.386,6672723.69,4.305,Helsinki/MAKA,2018-11-20,POINT (6672723.69 25497720.386)
liikennemerkkipilotti_liikennemerkit.13909,13909,372,Pysäköinti kielletty,,Other,09.10.2015,27,25497755.373,6672725.743,3.962,Helsinki/MAKA,2018-11-20,POINT (6672725.743 25497755.373)
liikennemerkkipilotti_liikennemerkit.13910,13910,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,81,25493731.002,6671178.594,5.012,Helsinki/MAKA,2018-11-20,POINT (6671178.594 25493731.002)
liikennemerkkipilotti_liikennemerkit.13911,13911,372,Pysäköinti kielletty,,Pole,09.10.2015,307,25497779.062,6672705.78,5.281,Helsinki/MAKA,2018-11-20,POINT (6672705.78 25497779.062)
liikennemerkkipilotti_liikennemerkit.13912,13912,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25493736.227,6671151.34,5.538,Helsinki/MAKA,2018-11-20,POINT (6671151.34 25493736.227)
liikennemerkkipilotti_liikennemerkit.13913,13913,231,Väistämisvelvollisuus risteyksessä,,Pole,09.10.2015,162,25497822.757,6672662.342,5.046,Helsinki/MAKA,2018-11-20,POINT (6672662.342 25497822.757)
liikennemerkkipilotti_liikennemerkit.13914,13914,511,Suojatie,,Pole,09.10.2015,162,25497822.784,6672662.329,5.724,Helsinki/MAKA,2018-11-20,POINT (6672662.329 25497822.784)
liikennemerkkipilotti_liikennemerkit.13915,13915,372,Pysäköinti kielletty,,Pole,09.10.2015,296,25497822.511,6672676.547,5.264,Helsinki/MAKA,2018-11-20,POINT (6672676.547 25497822.511)
liikennemerkkipilotti_liikennemerkit.13916,13916,Unclassified,Luokittelematon,40min,Pole,09.10.2015,296,25497822.562,6672676.66,4.566,Helsinki/MAKA,2018-11-20,POINT (6672676.66 25497822.562)
liikennemerkkipilotti_liikennemerkit.13917,13917,318,N/A,,Pole,27.10.2015,310,25497829.576,6672672.697,5.41,Helsinki/MAKA,2018-11-20,POINT (6672672.697 25497829.576)
liikennemerkkipilotti_liikennemerkit.13918,13918,416,N/A,,Pole,21.10.2015,223,25496144.09,6672640.192,16.997,Helsinki/MAKA,2018-11-20,POINT (6672640.192 25496144.09)
liikennemerkkipilotti_liikennemerkit.13919,13919,511,Suojatie,,Pole,05.10.2015,223,25496153.989,6672636.311,15.784,Helsinki/MAKA,2018-11-20,POINT (6672636.311 25496153.989)
liikennemerkkipilotti_liikennemerkit.13920,13920,Unclassified,Luokittelematon,,Pole,09.10.2015,78,25493681.19,6671213.612,6.575,Helsinki/MAKA,2018-11-20,POINT (6671213.612 25493681.19)
liikennemerkkipilotti_liikennemerkit.13921,13921,361_80,N/A,,Other,27.10.2015,33,25497790.872,6672600.493,6.983,Helsinki/MAKA,2018-11-20,POINT (6672600.493 25497790.872)
liikennemerkkipilotti_liikennemerkit.13922,13922,851,Voimassaoloaika,8-17,Pole,09.10.2015,261,25493713.606,6671230.073,6.076,Helsinki/MAKA,2018-11-20,POINT (6671230.073 25493713.606)
liikennemerkkipilotti_liikennemerkit.13923,13923,373,Pysäköintikieltoalue,,Pole,09.10.2015,169,25493717.089,6671215.323,6.106,Helsinki/MAKA,2018-11-20,POINT (6671215.323 25493717.089)
liikennemerkkipilotti_liikennemerkit.13924,13924,Unclassified,Luokittelematon,40min,Pole,09.10.2015,117,25497730.99,6672723.454,5.023,Helsinki/MAKA,2018-11-20,POINT (6672723.454 25497730.99)
liikennemerkkipilotti_liikennemerkit.13925,13925,511,Suojatie,,Pole,21.10.2015,326,25496137.301,6672909.268,19.074,Helsinki/MAKA,2018-11-20,POINT (6672909.268 25496137.301)
liikennemerkkipilotti_liikennemerkit.13926,13926,511,Suojatie,,Pole,09.10.2015,305,25497737.477,6672733.671,4.916,Helsinki/MAKA,2018-11-20,POINT (6672733.671 25497737.477)
liikennemerkkipilotti_liikennemerkit.14771,14771,854,N/A,0-24,Pole,06.10.2015,0,25497550.555,6673742.639,4.95,Helsinki/MAKA,2018-11-20,POINT (6673742.639 25497550.555)
liikennemerkkipilotti_liikennemerkit.13927,13927,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,78,25493731.298,6671184.803,5.525,Helsinki/MAKA,2018-11-20,POINT (6671184.803 25493731.298)
liikennemerkkipilotti_liikennemerkit.13928,13928,372,Pysäköinti kielletty,,Pole,21.10.2015,326,25496194.163,6672830.137,21.194,Helsinki/MAKA,2018-11-20,POINT (6672830.137 25496194.163)
liikennemerkkipilotti_liikennemerkit.13929,13929,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25493742.726,6671145.469,6.675,Helsinki/MAKA,2018-11-20,POINT (6671145.469 25493742.726)
liikennemerkkipilotti_liikennemerkit.13930,13930,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,255,25493733.179,6671124.981,6.255,Helsinki/MAKA,2018-11-20,POINT (6671124.981 25493733.179)
liikennemerkkipilotti_liikennemerkit.13931,13931,648,N/A,KESKUSTA  CENTRUM,Pole,27.10.2015,28,25497828.888,6672672.909,4.111,Helsinki/MAKA,2018-11-20,POINT (6672672.909 25497828.888)
liikennemerkkipilotti_liikennemerkit.13932,13932,871,Tekstillinen lisäkilpi,Yksityisalue,Pole,09.10.2015,255,25493733.153,6671124.946,5.991,Helsinki/MAKA,2018-11-20,POINT (6671124.946 25493733.153)
liikennemerkkipilotti_liikennemerkit.13933,13933,311,N/A,,Pole,09.10.2015,166,25493742.626,6671108.417,7.345,Helsinki/MAKA,2018-11-20,POINT (6671108.417 25493742.626)
liikennemerkkipilotti_liikennemerkit.13934,13934,152,N/A,,Lightpole,09.10.2015,84,25493746.609,6671113.311,6.699,Helsinki/MAKA,2018-11-20,POINT (6671113.311 25493746.609)
liikennemerkkipilotti_liikennemerkit.13935,13935,Unclassified,Luokittelematon,,Pole,09.10.2015,24,25497720.288,6672723.676,4.725,Helsinki/MAKA,2018-11-20,POINT (6672723.676 25497720.288)
liikennemerkkipilotti_liikennemerkit.13936,13936,Unclassified,Luokittelematon,,Pole,09.10.2015,78,25493724.41,6671219.32,5.541,Helsinki/MAKA,2018-11-20,POINT (6671219.32 25493724.41)
liikennemerkkipilotti_liikennemerkit.13937,13937,Unclassified,Luokittelematon,,Pole,09.10.2015,257,25496236.161,6672734.301,19.748,Helsinki/MAKA,2018-11-20,POINT (6672734.301 25496236.161)
liikennemerkkipilotti_liikennemerkit.13938,13938,Unclassified,Luokittelematon,,Pole,09.10.2015,257,25496231.292,6672732.921,20.374,Helsinki/MAKA,2018-11-20,POINT (6672732.921 25496231.292)
liikennemerkkipilotti_liikennemerkit.13939,13939,511,Suojatie,,Pole,09.10.2015,29,25497828.446,6672646.468,5.929,Helsinki/MAKA,2018-11-20,POINT (6672646.468 25497828.446)
liikennemerkkipilotti_liikennemerkit.13940,13940,331,Kielletty ajosuunta,,Pole,27.10.2015,302,25497811.038,6672644.745,5.107,Helsinki/MAKA,2018-11-20,POINT (6672644.745 25497811.038)
liikennemerkkipilotti_liikennemerkit.13941,13941,511,Suojatie,,Pole,27.10.2015,302,25497810.982,6672644.737,5.738,Helsinki/MAKA,2018-11-20,POINT (6672644.737 25497810.982)
liikennemerkkipilotti_liikennemerkit.13942,13942,231,Väistämisvelvollisuus risteyksessä,,Pole,21.10.2015,323,25496195.389,6672733.318,20.497,Helsinki/MAKA,2018-11-20,POINT (6672733.318 25496195.389)
liikennemerkkipilotti_liikennemerkit.13943,13943,416,N/A,,Pole,21.10.2015,323,25496195.282,6672733.278,19.642,Helsinki/MAKA,2018-11-20,POINT (6672733.278 25496195.282)
liikennemerkkipilotti_liikennemerkit.13944,13944,Unclassified,Luokittelematon,,Other,09.10.2015,217,25497829.351,6672625.544,3.836,Helsinki/MAKA,2018-11-20,POINT (6672625.544 25497829.351)
liikennemerkkipilotti_liikennemerkit.13945,13945,845,N/A,,Pole,20.10.2015,103,25496188.837,6672719.307,19.123,Helsinki/MAKA,2018-11-20,POINT (6672719.307 25496188.837)
liikennemerkkipilotti_liikennemerkit.13946,13946,511,Suojatie,,Pole,27.10.2015,299,25497838.551,6672637.863,4.787,Helsinki/MAKA,2018-11-20,POINT (6672637.863 25497838.551)
liikennemerkkipilotti_liikennemerkit.13947,13947,511,Suojatie,,Pole,27.10.2015,32,25497821.363,6672624.226,5.321,Helsinki/MAKA,2018-11-20,POINT (6672624.226 25497821.363)
liikennemerkkipilotti_liikennemerkit.13948,13948,231,Väistämisvelvollisuus risteyksessä,,Pole,27.10.2015,120,25497810.92,6672644.629,5.297,Helsinki/MAKA,2018-11-20,POINT (6672644.629 25497810.92)
liikennemerkkipilotti_liikennemerkit.13949,13949,Unclassified,Luokittelematon,,Pole,09.10.2015,117,25497730.976,6672723.46,4.76,Helsinki/MAKA,2018-11-20,POINT (6672723.46 25497730.976)
liikennemerkkipilotti_liikennemerkit.13950,13950,855a,Maksullinen pysäköinti,9-21(9-18),Pole,09.10.2015,117,25497730.98,6672723.476,5.281,Helsinki/MAKA,2018-11-20,POINT (6672723.476 25497730.98)
liikennemerkkipilotti_liikennemerkit.13951,13951,Unclassified,Luokittelematon,,Pole,09.10.2015,81,25493728.611,6671190.3,6.344,Helsinki/MAKA,2018-11-20,POINT (6671190.3 25493728.611)
liikennemerkkipilotti_liikennemerkit.13952,13952,521,Pysäköintipaikka,,Pole,09.10.2015,80,25493730.996,6671178.604,5.877,Helsinki/MAKA,2018-11-20,POINT (6671178.604 25493730.996)
liikennemerkkipilotti_liikennemerkit.13953,13953,872,"Tekstillinen lisäkilpi ""Huoltoajo sallittu""",unreadable,Pole,09.10.2015,81,25493731.006,6671178.566,5.402,Helsinki/MAKA,2018-11-20,POINT (6671178.566 25493731.006)
